Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
391	-171092.737114830466453	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6762478484398529.000000000000000	13	-1	32	6	0	0	23	4	2	2	2	0.006000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
392	-170348.166499534505419	-174160.086164228181588	0	2	0.999999999999890	0	0	1	6.899999999999999	6755716005914130.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
393	-170645.886314073635731	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6748960289908216.000000000000000	1	-1	33	7	0	0	22	5	2	2	3	0.005000000000000	6_8_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
394	-169822.937822634296026	-174160.086164228181588	0	2	0.999999999999878	0	0	1	6.899999999999999	6742211329618308.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_8_6_2_3_3_4_3_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
395	-171049.025240323098842	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6735469118288690.000000000000000	2	-1	33	7	0	0	22	4	2	2	3	0.005000000000000	6_8_7_2_3_3_4_3_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
396	-171049.025240323098842	-174160.086164228181588	0	2	1.000000000000000	0	0	1	6.899999999999999	6728733649170401.000000000000000	-1	7	6	2	0	0	0	3	0	2	0	0.003000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
397	-172435.708592056529596	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6722004915521231.000000000000000	0	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
398	-172409.785384203220019	-174160.086164228181588	0	2	0.999999999999996	0	0	1	6.899999999999999	6715282910605710.000000000000000	-1	23	5	2	0	0	0	2	0	2	0	0.002000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
399	-174160.086164228181588	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6708567627695104.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.004000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
400	-172982.084826312027872	-174160.086164228181588	0	2	0.999999999999824	0	0	1	6.899999999999999	6701859060067409.000000000000000	-1	1	7	2	0	0	0	2	0	3	0	0.003000000000000	7_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
401	-173412.600697897840291	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6695157201007342.000000000000000	0	-1	31	7	0	0	21	2	2	2	3	0.004000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
402	-172585.050531801738543	-174160.086164228181588	0	2	0.999999999999876	0	0	1	6.899999999999999	6688462043806335.000000000000000	-1	1	4	2	0	0	0	2	0	2	0	0.002000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
403	-172725.209896749001928	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6681773581762529.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
404	-171301.335168720135698	-174160.086164228181588	0	2	0.999999999999787	0	0	1	6.899999999999999	6675091808180766.000000000000000	-1	1	4	2	0	0	0	2	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
405	-172344.601885861484334	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6668416716372585.000000000000000	3	-1	29	5	0	0	23	1	2	1	2	0.004000000000000	8_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
406	-170576.922368603234645	-174160.086164228181588	0	2	0.999999999999735	0	0	1	6.899999999999999	6661748299656212.000000000000000	-1	0	7	2	0	0	0	2	0	3	0	0.002000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
407	-171042.740630226908252	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6655086551356556.000000000000000	23	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_2
408	-170740.702381472598063	-174160.086164228181588	0	2	0.999999999999955	0	0	1	6.899999999999999	6648431464805199.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.001000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
409	-170740.702381472598063	-174160.086164228181588	0	2	1.000000000000000	0	0	2	7.934999999999999	6641783033340394.000000000000000	6	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	7_5_7_3_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
410	-170900.222407904046122	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6635141250307054.000000000000000	-1	3	6	2	0	0	0	4	0	2	0	0.002000000000000	7_5_7_2_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
411	-172483.848938473442104	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6628506109056747.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.004000000000000	7_6_7_2_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
412	-170828.126541058503790	-174160.086164228181588	0	2	0.999999999999750	0	0	1	6.899999999999999	6621877602947690.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	7_6_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
413	-171524.877629168913700	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6615255725344742.000000000000000	1	-1	32	6	0	0	22	4	2	2	2	0.005000000000000	7_7_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
414	-171250.016972771554720	-174160.086164228181588	0	2	0.999999999999958	0	0	1	6.899999999999999	6608640469619397.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	7_7_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
415	-172409.785384203220019	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6602031829149778.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.004000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
416	-170369.667688316374552	-174160.086164228181588	0	2	0.999999999999691	0	0	1	6.899999999999999	6595429797320628.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_1
417	-170464.264129896910163	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6588834367523307.000000000000000	19	-1	32	7	0	0	22	4	2	2	3	0.005000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_8_4_5_3_3_5_5_3_4_4_1
418	-170464.264129896910163	-174160.086164228181588	0	2	1.000000000000000	0	0	1	6.899999999999999	6582245533155784.000000000000000	-1	6	6	2	0	0	0	4	0	2	0	0.003000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_5_3_4_4_1
419	-170591.589352247829083	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6575663287622628.000000000000000	19	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_6_3_4_4_1
420	-168918.513843102089595	-174160.086164228181588	0	2	0.999999999999746	0	0	1	6.899999999999999	6569087624335005.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.002000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_6_3_4_4_1
421	-169734.936600741813891	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6562518536710670.000000000000000	19	-1	32	7	0	0	21	4	2	2	3	0.005000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_7_3_4_4_1
422	-168540.807455597183434	-174160.086164228181588	0	2	0.999999999999818	0	0	1	6.899999999999999	6555956018173959.000000000000000	-1	2	5	2	0	0	0	4	0	2	0	0.002000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_7_3_4_4_1
423	-170473.991614555299748	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6549400062155785.000000000000000	13	-1	32	7	0	0	21	4	2	2	3	0.004000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
424	-169673.706139733607415	-174160.086164228181588	0	2	0.999999999999878	0	0	1	6.899999999999999	6542850662093629.000000000000000	-1	1	5	2	0	0	0	3	0	2	0	0.002000000000000	6_7_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
425	-169784.321640654612565	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6536307811431535.000000000000000	19	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	6_7_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
426	-168697.866400489408989	-174160.086164228181588	0	2	0.999999999999834	0	0	1	6.899999999999999	6529771503620103.000000000000000	-1	1	5	2	0	0	0	3	0	2	0	0.002000000000000	6_6_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
427	-169203.729329332272755	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6523241732116483.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.005000000000000	7_6_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
428	-167868.775715233350638	-174160.086164228181588	0	2	0.999999999999795	0	0	1	6.899999999999999	6516718490384367.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.002000000000000	7_5_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
429	-169504.517909762158524	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6510201771893983.000000000000000	2	-1	30	6	0	0	23	2	2	2	2	0.005000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
430	-169369.625711675500497	-174160.086164228181588	0	2	0.999999999999979	0	0	1	6.899999999999999	6503691570122089.000000000000000	-1	19	7	2	0	0	0	2	0	3	0	0.002000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
431	-171032.521114433126058	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6497187878551967.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_7_3_4_4_1
432	-170936.661831512610661	-174160.086164228181588	0	2	0.999999999999985	0	0	1	6.899999999999999	6490690690673415.000000000000000	-1	19	4	2	0	0	0	2	0	2	0	0.002000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_6_3_4_4_1
433	-171172.822116071765777	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6484199999982742.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_6_3_4_4_1
434	-170993.035486581327859	-174160.086164228181588	0	2	0.999999999999972	0	0	1	6.899999999999999	6477715799982759.000000000000000	-1	19	4	2	0	0	0	3	0	2	0	0.002000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_5_3_4_4_1
435	-172244.481633626477560	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6471238084182776.000000000000000	1	-1	31	7	0	0	23	3	2	2	3	0.006000000000000	7_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_5_3_4_4_1
436	-171959.760502484918106	-174160.086164228181588	0	2	0.999999999999956	0	0	1	6.899999999999999	6464766846098593.000000000000000	-1	19	5	2	0	0	0	3	0	2	0	0.002000000000000	7_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
437	-172725.209896749001928	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6458302079252494.000000000000000	0	-1	31	7	0	0	23	2	2	2	3	0.006000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
438	-172585.050531801738543	-174160.086164228181588	0	2	0.999999999999978	0	0	1	6.899999999999999	6451843777173242.000000000000000	-1	13	7	2	0	0	0	2	0	3	0	0.003000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
439	-173412.600697897840291	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6445391933396069.000000000000000	1	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
440	-171576.353270708932541	-174160.086164228181588	0	2	0.999999999999715	0	0	1	6.899999999999999	6438946541462673.000000000000000	-1	13	4	2	0	0	0	2	0	2	0	0.002000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
441	-171600.523659670987399	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6432507594921210.000000000000000	23	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
442	-171524.877629168913700	-174160.086164228181588	0	2	0.999999999999988	0	0	1	6.899999999999999	6426075087326289.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.002000000000000	7_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
443	-172435.708592056529596	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6419649012238963.000000000000000	1	-1	32	7	0	0	22	3	2	2	3	0.005000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
444	-171049.025240323098842	-174160.086164228181588	0	2	0.999999999999784	0	0	1	6.899999999999999	6413229363226724.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.002000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
445	-172241.713949864526512	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6406816133863497.000000000000000	23	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
446	-170571.222700322367018	-174160.086164228181588	0	2	0.999999999999739	0	0	1	6.899999999999999	6400409317729633.000000000000000	-1	2	5	2	0	0	0	3	0	2	0	0.002000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
447	-170706.784947397361975	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6394008908411903.000000000000000	13	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
448	-168037.256677415076410	-174160.086164228181588	0	2	0.999999999999582	0	0	1	6.899999999999999	6387614899503491.000000000000000	-1	2	5	2	0	0	0	2	0	2	0	0.002000000000000	6_8_5_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
449	-168910.383208714425564	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6381227284603988.000000000000000	7	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	6_8_5_2_3_3_4_3_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
450	-168230.389322214876302	-174160.086164228181588	0	2	0.999999999999893	0	0	1	6.899999999999999	6374846057319384.000000000000000	-1	1	6	2	0	0	0	3	0	2	0	0.002000000000000	6_7_5_2_3_3_4_3_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
451	-169480.513312117807800	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6368471211262065.000000000000000	7	-1	33	7	0	0	22	4	2	2	3	0.005000000000000	6_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
452	-168612.739342444343492	-174160.086164228181588	0	2	0.999999999999864	0	0	1	6.899999999999999	6362102740050803.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
453	-169974.227868782298174	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6355740637310752.000000000000000	0	-1	33	7	0	0	21	5	2	2	3	0.005000000000000	7_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
454	-170275.203059837978799	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6349384896673441.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.003000000000000	7_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
455	-172387.085708907688968	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6343035511776768.000000000000000	2	-1	32	7	0	0	22	3	2	2	3	0.005000000000000	7_7_6_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
456	-171653.900049421354197	-174160.086164228181588	0	2	0.999999999999884	0	0	1	6.899999999999999	6336692476264991.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.002000000000000	7_6_6_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
457	-172513.975213651603553	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6330355783788726.000000000000000	7	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	7_6_6_2_3_3_4_5_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
458	-171207.756694586831145	-174160.086164228181588	0	2	0.999999999999794	0	0	1	6.899999999999999	6324025428004937.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.002000000000000	7_5_6_2_3_3_4_5_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
459	-171745.786036444042111	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6317701402576932.000000000000000	7	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	7_5_6_2_3_3_4_6_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
460	-169795.141401347995270	-174160.086164228181588	0	2	0.999999999999691	0	0	1	6.899999999999999	6311383701174355.000000000000000	-1	13	4	2	0	0	0	2	0	2	0	0.002000000000000	7_5_6_2_3_3_4_6_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
461	-170089.100704475247767	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6305072317473181.000000000000000	7	-1	31	7	0	0	22	3	2	2	3	0.006000000000000	7_5_6_2_3_3_4_7_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
462	-168876.241651439195266	-174160.086164228181588	0	2	0.999999999999808	0	0	1	6.899999999999999	6298767245155708.000000000000000	-1	2	4	2	0	0	0	3	0	2	0	0.002000000000000	7_5_5_2_3_3_4_7_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
463	-169158.824790802696953	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6292468477910552.000000000000000	7	-1	31	7	0	0	21	3	2	2	3	0.006000000000000	7_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
464	-167950.055840788292699	-174160.086164228181588	0	2	0.999999999999808	0	0	1	6.899999999999999	6286176009432641.000000000000000	-1	0	4	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
465	-168959.513350843568332	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6279889833423208.000000000000000	23	-1	31	8	0	0	21	2	2	2	3	0.005000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
466	-166865.013990587991429	-174160.086164228181588	0	2	0.999999999999666	0	0	1	6.899999999999999	6273609943589785.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_2
467	-167684.622801592457108	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6267336333646195.000000000000000	23	-1	32	7	0	0	21	3	2	2	3	0.006000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
468	-165427.179299022129271	-174160.086164228181588	0	2	0.999999999999640	0	0	1	6.899999999999999	6261068997312549.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.001000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
469	-166320.162205730710411	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6254807928315236.000000000000000	1	-1	32	7	0	0	22	4	2	2	3	0.005000000000000	6_6_5_2_3_3_4_8_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
470	-165983.036405542516150	-174160.086164228181588	0	2	0.999999999999946	0	0	1	6.899999999999999	6248553120386921.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.003000000000000	6_6_5_2_3_3_4_7_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
471	-166714.463670923491009	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6242304567266534.000000000000000	1	-1	33	7	0	0	22	4	2	2	3	0.005000000000000	6_7_5_2_3_3_4_7_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
472	-166283.526506330294069	-174160.086164228181588	0	2	0.999999999999931	0	0	1	6.899999999999999	6236062262699267.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_5_2_3_3_4_6_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
473	-167951.026010237517767	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6229826200436568.000000000000000	2	-1	33	7	0	0	22	5	2	2	3	0.005000000000000	6_7_6_2_3_3_4_6_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
474	-167757.023769705439918	-174160.086164228181588	0	2	0.999999999999969	0	0	1	6.899999999999999	6223596374236131.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_6_2_3_3_4_5_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
475	-170015.514743316365639	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6217372777861895.000000000000000	13	-1	33	7	0	0	23	4	2	2	3	0.006000000000000	6_7_6_2_3_3_4_5_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
476	-169112.391058545443229	-174160.086164228181588	0	2	0.999999999999855	0	0	1	6.899999999999999	6211155405084033.000000000000000	-1	7	6	2	0	0	0	3	0	2	0	0.003000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
477	-171092.737114830466453	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6204944249678949.000000000000000	13	-1	32	6	0	0	23	4	2	2	2	0.005000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
478	-170348.166499534505419	-174160.086164228181588	0	2	0.999999999999880	0	0	1	6.899999999999999	6198739305429270.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
479	-170645.886314073635731	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6192540566123841.000000000000000	1	-1	33	7	0	0	22	5	2	2	3	0.006000000000000	6_8_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
480	-169822.937822634296026	-174160.086164228181588	0	2	0.999999999999867	0	0	1	6.899999999999999	6186348025557717.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_8_6_2_3_3_4_3_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
481	-171049.025240323098842	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6180161677532159.000000000000000	2	-1	33	7	0	0	22	4	2	2	3	0.006000000000000	6_8_7_2_3_3_4_3_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
482	-171049.025240323098842	-174160.086164228181588	0	2	1.000000000000000	0	0	1	6.899999999999999	6173981515854627.000000000000000	-1	7	6	2	0	0	0	3	0	2	0	0.003000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
483	-172435.708592056529596	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6167807534338772.000000000000000	0	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
484	-172409.785384203220019	-174160.086164228181588	0	2	0.999999999999996	0	0	1	6.899999999999999	6161639726804433.000000000000000	-1	23	5	2	0	0	0	2	0	2	0	0.002000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
485	-174160.086164228181588	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6155478087077629.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
486	-172982.084826312027872	-174160.086164228181588	0	2	0.999999999999809	0	0	1	6.899999999999999	6149322608990551.000000000000000	-1	1	7	2	0	0	0	2	0	3	0	0.003000000000000	7_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
487	-173412.600697897840291	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6143173286381560.000000000000000	0	-1	31	7	0	0	21	2	2	2	3	0.006000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
488	-172585.050531801738543	-174160.086164228181588	0	2	0.999999999999865	0	0	1	6.899999999999999	6137030113095178.000000000000000	-1	1	4	2	0	0	0	2	0	2	0	0.002000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
