Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
293	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999131	0	0	1	6.899999999999999	7459127835533749.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.003000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
294	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7451668707698215.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.006000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
295	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999506	0	0	1	6.899999999999999	7444217038990517.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.002000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
296	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7436772821951526.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
297	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999317	0	0	1	6.899999999999999	7429336049129574.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
298	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7421906713080444.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.006000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
299	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998916	0	0	1	6.899999999999999	7414484806367364.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.003000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
300	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7407070321560997.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.006000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
301	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998842	0	0	1	6.899999999999999	7399663251239436.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
302	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7392263587988197.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.006000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
303	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999248	0	0	1	6.899999999999999	7384871324400209.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.002000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
304	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7377486453075809.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.007000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
305	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998650	0	0	1	6.899999999999999	7370108966622733.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.002000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
306	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7362738857656110.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
307	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999273	0	0	1	6.899999999999999	7355376118798454.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
308	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7348020742679656.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
309	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999293	0	0	1	6.899999999999999	7340672721936976.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
310	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7333332049215039.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
311	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999998977	0	0	1	6.899999999999999	7325998717165824.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
312	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7318672718448658.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
313	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999114	0	0	1	6.899999999999999	7311354045730209.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.003000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
314	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7304042691684479.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.006000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
315	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999496	0	0	1	6.899999999999999	7296738648992795.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.003000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
316	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7289441910343802.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.007000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
317	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999303	0	0	1	6.899999999999999	7282152468433458.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
318	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7274870315965025.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.006000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
319	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998894	0	0	1	6.899999999999999	7267595445649060.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.003000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
320	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7260327850203411.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.006000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
321	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998818	0	0	1	6.899999999999999	7253067522353208.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
322	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7245814454830855.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.007000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
323	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999233	0	0	1	6.899999999999999	7238568640376024.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.002000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
324	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7231330071735648.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
325	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998623	0	0	1	6.899999999999999	7224098741663912.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.003000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
326	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7216874642922248.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
327	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999258	0	0	1	6.899999999999999	7209657768279326.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
328	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7202448110511047.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
329	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999279	0	0	1	6.899999999999999	7195245662400536.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
330	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7188050416738135.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.007000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
331	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999998956	0	0	1	6.899999999999999	7180862366321397.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
332	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7173681503955076.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.007000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
333	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999096	0	0	1	6.899999999999999	7166507822451121.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.003000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
334	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7159341314628670.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.007000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
335	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999486	0	0	1	6.899999999999999	7152181973314041.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.002000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
336	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7145029791340727.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
337	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999289	0	0	1	6.899999999999999	7137884761549386.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
338	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7130746876787837.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.006000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
339	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998871	0	0	1	6.899999999999999	7123616129911049.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.002000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
340	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7116492513781138.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.007000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
341	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998795	0	0	1	6.899999999999999	7109376021267357.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
342	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7102266645246090.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.006000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
343	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999217	0	0	1	6.899999999999999	7095164378600844.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.003000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
344	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7088069214222243.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
345	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998595	0	0	1	6.899999999999999	7080981145008021.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.003000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
346	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7073900163863013.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.007000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
347	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999243	0	0	1	6.899999999999999	7066826263699150.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
348	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7059759437435451.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.007000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
349	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999264	0	0	1	6.899999999999999	7052699677998016.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
350	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7045646978320018.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
351	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999998935	0	0	1	6.899999999999999	7038601331341698.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
352	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7031562730010356.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
353	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999078	0	0	1	6.899999999999999	7024531167280346.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.003000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
354	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7017506636113066.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.006000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
355	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999475	0	0	1	6.899999999999999	7010489129476953.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.003000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
356	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7003478640347476.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
357	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999275	0	0	1	6.899999999999999	6996475161707129.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
358	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6989478686545422.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.006000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
359	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998849	0	0	1	6.899999999999999	6982489207858877.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.002000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
360	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6975506718651018.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.006000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
361	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998770	0	0	1	6.899999999999999	6968531211932367.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
362	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6961562680720435.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.006000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
363	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999201	0	0	1	6.899999999999999	6954601118039715.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.003000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
364	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6947646516921675.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
365	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998567	0	0	1	6.899999999999999	6940698870404753.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.003000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
366	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6933758171534348.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.007000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
367	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999228	0	0	1	6.899999999999999	6926824413362814.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
368	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6919897588949451.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
369	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999249	0	0	1	6.899999999999999	6912977691360502.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
370	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6906064713669141.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
371	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999998914	0	0	1	6.899999999999999	6899158648955472.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
372	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6892259490306517.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
373	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999059	0	0	1	6.899999999999999	6885367230816210.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.002000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
374	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6878481863585394.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.007000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
375	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999465	0	0	1	6.899999999999999	6871603381721809.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.002000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
376	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6864731778340087.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
377	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999260	0	0	1	6.899999999999999	6857867046561747.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
378	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6851009179515185.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.007000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
379	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998825	0	0	1	6.899999999999999	6844158170335670.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.003000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
380	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6837314012165334.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.006000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
381	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998745	0	0	1	6.899999999999999	6830476698153169.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
382	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6823646221455016.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.006000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
383	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999185	0	0	1	6.899999999999999	6816822575233561.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.003000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
384	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6810005752658327.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.007000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
385	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998538	0	0	1	6.899999999999999	6803195746905669.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.002000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
386	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6796392551158763.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
387	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999212	0	0	1	6.899999999999999	6789596158607604.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
388	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6782806562448996.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
389	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999234	0	0	1	6.899999999999999	6776023755886547.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
390	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6769247732130660.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
